logPowerJan11,logPowerFeb11,logPowerMar11,logPowerApr11,logPowerMay11,logPowerJun11,logPowerJul11,logPowerAug11,logPowerSep11,logPowerOct11,logPowerNov11,logPowerDec11,TempJan11,TempFeb11,TempMar11,TempApr11,TempMay11,TempJun11,TempJul11,TempAug11,TempSep11,TempOct11,TempNov11,TempDec11,Longitude,Latitude,logSqMeters,logAvgIncome,AvgYearBuilt,ResidentialCustomers,CommercialCustomers,PercentMXR,PercentMFR,PercentCOM,PercentIND,PercentNA,PercentOTH,PercentSFR
2.4518,2.415,2.4639,2.4579,2.4942,2.5198,3.0043,3.0099,2.9912,2.9595,2.8982,2.9112,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.4626,34.2594,5.5147,4.9511,1955,86,13,0,0,3,0,0,0,97
2.1173,2.1004,2.1335,2.0792,2.1644,2.143,3.0867,3.099,3.033,3.0306,2.936,2.9248,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.5336,34.2723,5.6929,4.9703,1958,98,3,0,0,0,0,2,0,98
0,0,0,0,0,0,3.0492,3.0737,2.9638,2.9685,2.9069,2.9159,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.5405,34.2703,5.702,4.9904,1963,100,0,0,0,0,0,0,0,100
2.683,2.6395,2.692,2.6884,2.692,2.7235,3.1294,3.1912,3.13,3.0874,3.0711,3.0821,55.22,50.9,56.66,60.98,61.88,66.74,75.2,76.82,74.3,69.44,57.74,53.06,-118.5892,34.2605,6.0675,4.984,1965,82,18,2,1,8,0,4,1,85
2.4487,2.382,2.4249,2.415,2.444,2.4683,3.2613,3.3006,3.1948,3.1623,3.1219,3.131,55.22,50.9,56.66,60.98,61.88,66.74,75.2,76.82,74.3,69.44,57.74,53.06,-118.5718,34.2664,6.2303,5.1244,1967,94,7,1,1,1,0,0,0,98
3.6186,3.5586,3.6137,3.6494,3.6767,3.6151,3.6918,3.7028,3.7477,3.7481,3.7134,3.6913,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.5223,34.2362,5.8864,4.9788,1955,84,17,0,0,1,0,2,1,96
3.1258,3.0592,3.1232,3.0952,3.1261,3.0969,2.8859,2.9128,2.9315,2.943,2.9759,2.9921,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.2732,34.0573,4.948,4.5117,1948,55,22,0,45,35,0,20,0,0
2.6253,2.5888,2.6274,2.6064,2.6243,2.6128,2.6812,2.738,2.6551,2.6665,2.6365,2.6503,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.2646,34.0568,5.0935,4.4955,1957,89,12,7,84,7,0,2,0,0
2.6998,2.6599,2.705,2.6464,2.6911,2.6712,2.6794,2.7042,2.6415,2.6758,2.6637,2.6839,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.267,34.0592,4.8448,4.3947,1971,93,7,0,71,14,0,14,0,0
2.9754,2.9248,2.96,2.9025,2.9509,2.9355,2.9222,2.944,2.8904,2.8722,2.8513,2.8615,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.2699,34.0514,5.1803,4.4936,1958,77,22,4,47,25,0,17,8,0
2.8331,2.7589,2.8122,2.7903,2.8182,2.7987,2.7945,2.7709,2.7589,2.7619,2.734,2.798,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.2804,34.056,5.1036,4.5412,1963,81,19,2,60,16,0,9,9,2
3.2196,3.1804,3.2055,3.1992,3.2418,3.1714,3.1641,3.1593,3.1489,3.1526,3.1183,3.1556,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.2832,34.0581,4.9481,4.3245,1939,60,28,0,52,29,0,13,0,6
2.5391,2.4683,2.525,2.4914,2.525,2.4829,2.5159,2.534,2.5132,2.4942,2.5172,2.5315,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.2988,34.0744,5.0202,4.8605,1972,86,13,10,85,1,0,1,0,3
3.3261,3.2778,3.3145,3.2847,3.29,3.2951,3.3298,3.3253,3.3328,3.3092,3.2792,3.2853,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.3063,34.0632,5.2688,4.5498,1948,82,17,0,64,30,0,2,4,0
2.776,2.7275,2.7672,2.7372,2.7536,2.7566,2.7694,2.7774,2.7839,2.7372,2.7528,2.7686,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.2928,34.0671,4.9669,4.576,1967,89,11,0,70,17,0,10,3,0
3.3818,3.2876,3.3714,3.3539,3.3967,3.3709,3.472,3.4542,3.4219,3.4263,3.4074,3.3953,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.3067,34.0598,5.3009,4.7299,1968,81,20,6,31,37,0,2,0,25
2.1644,2.2095,2.1303,2.1761,2.1206,2.1931,2.6972,2.7152,2.6946,2.7316,2.7275,2.7672,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.3262,34.0587,5.4556,4.9899,1967,90,10,5,32,3,0,4,1,55
2.9375,2.9196,2.9518,2.9504,2.9713,2.9469,3.2835,3.2622,3.255,3.2622,3.2256,3.2271,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.3282,34.0592,5.526,5.2691,1939,95,4,0,3,13,0,8,0,76
3.248,3.1367,3.2109,3.218,3.266,3.2526,3.3174,3.2781,3.3105,3.2695,3.2632,3.2655,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.3082,34.0526,4.7818,4.4939,1944,70,30,20,40,40,0,0,0,0
2.0414,1.9685,1.9868,2.0086,1.9138,1.9685,2.4829,2.5051,2.4728,2.5145,2.5587,2.6031,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.3018,34.0486,5.1355,4.5427,1939,88,11,29,57,9,4,2,0,0
2.6415,2.5821,2.6365,2.6866,2.673,2.7135,2.8169,2.8432,2.8156,2.8597,2.8142,2.8686,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.3066,34.0491,5.3039,4.4807,1949,83,16,23,53,8,0,4,0,12
3.1297,3.0813,3.1274,3.1176,3.1235,3.1559,3.1402,3.1361,3.152,3.138,3.1159,3.1113,61.52,56.3,60.98,63.68,64.4,67.64,75.56,77.36,75.74,72.86,62.06,59.36,-118.3596,34.0675,5.2567,4.861,1941,88,12,0,77,15,0,8,0,0
3.4136,3.3735,3.4328,3.442,3.4294,3.4415,3.4764,3.4573,3.4564,3.4434,3.4447,3.4334,57.38,51.98,57.74,61.88,61.34,65.12,61.52,68.54,66.92,64.94,59.9,54.32,-118.3553,34.0634,5.4738,4.9812,1978,92,7,0,71,17,0,3,3,6
2.6415,2.6075,2.6355,2.6201,2.6085,2.6532,2.6128,2.6542,2.6385,2.6385,2.6117,2.6385,61.52,56.3,60.98,63.68,64.4,67.64,75.56,77.36,75.74,72.86,62.06,59.36,-118.3457,34.0673,5.1243,4.7424,1939,88,13,4,87,5,0,3,0,1
2.7427,2.7193,2.7388,2.7177,2.692,2.7251,2.6893,2.721,2.7059,2.7235,2.6893,2.7388,57.38,51.98,57.74,61.88,61.34,65.12,61.52,68.54,66.92,64.94,59.9,54.32,-118.3775,34.0566,5.2798,4.7658,1963,84,16,4,77,6,0,2,2,11
2.6812,2.6513,2.673,2.6609,2.6263,2.6561,2.6294,2.6365,2.6031,2.6345,2.6149,2.6693,57.38,51.98,57.74,61.88,61.34,65.12,61.52,68.54,66.92,64.94,59.9,54.32,-118.3819,34.0568,5.3414,4.7318,1956,81,19,3,73,7,0,2,0,15
2.6243,2.601,2.5966,2.5843,2.5453,2.5899,2.5999,2.6263,2.5843,2.6325,2.5944,2.6435,61.52,55.94,59.36,63.32,62.78,64.22,68.9,69.26,68.54,67.46,61.88,57.92,-118.3786,34.0611,5.0393,4.8523,1963,90,11,5,70,0,0,1,0,24
2.7324,2.7033,2.716,2.7042,2.6628,2.705,2.6561,2.6665,2.6335,2.6646,2.6243,2.7059,61.52,55.94,59.36,63.32,62.78,64.22,68.9,69.26,68.54,67.46,61.88,57.92,-118.3821,34.0615,5.0791,4.7962,1961,87,12,2,69,12,0,0,1,16
2.7738,2.7482,2.7789,2.7723,2.7505,2.776,2.7419,2.7589,2.7582,2.7846,2.7543,2.8041,57.38,51.98,57.74,61.88,61.34,65.12,61.52,68.54,66.92,64.94,59.9,54.32,-118.382,34.0525,5.2671,4.8673,1958,79,21,1,85,4,0,1,1,8
3.7989,3.7299,3.7591,3.6586,3.7109,3.7504,3.6528,3.6146,3.6506,3.7286,3.6676,3.6863,60.44,53.96,57.56,60.44,60.62,62.24,68.72,70.34,68.9,66.92,59.72,57.56,-118.5433,34.0432,6.3936,5.2417,1959,0,98,5,15,1,0,1,1,77
3.8034,3.7443,3.8048,3.8172,3.794,3.8081,3.8641,3.8006,3.8043,3.7828,3.7629,3.7515,60.44,53.96,57.56,60.44,60.62,62.24,68.72,70.34,68.9,66.92,59.72,57.56,-118.522,34.0367,5.8113,5.5624,1955,0,100,0,0,10,0,1,1,88
3.3381,3.2945,3.346,3.3473,3.3766,3.3537,3.2984,3.294,3.3259,3.3412,3.3555,3.356,61.52,55.94,59.36,63.32,62.78,64.22,68.9,69.26,68.54,67.46,61.88,57.92,-118.4697,34.0595,5.5982,5.0755,1967,0,100,2,20,7,0,2,0,68
3.1011,3.1113,3.077,3.1411,3.0917,3.1332,3.0565,3.1772,3.1443,3.187,3.0711,3.1186,61.52,55.94,59.36,63.32,62.78,64.22,68.9,69.26,68.54,67.46,61.88,57.92,-118.4321,34.0577,5.4578,5.1365,1948,0,100,6,35,3,0,1,0,55
2.9886,2.9143,3.0056,2.941,2.9768,2.9232,2.989,2.9609,2.9841,2.9571,2.9571,2.9365,57.92,53.6,57.2,60.98,61.52,63.32,68,67.46,66.74,63.86,59.36,54.14,-118.4468,34.0275,5.5299,4.9426,1954,0,100,14,26,4,0,1,0,54
3.775,3.706,3.7614,3.7657,3.8032,3.8077,3.6142,3.6695,3.653,3.6874,3.6473,3.7224,59.18,55.4,57.92,61.7,62.42,63.68,68.36,67.64,66.92,64.4,59.18,55.04,-118.404,33.9553,6.0575,4.9928,1950,0,100,0,37,10,1,4,3,44
3.6808,3.6096,3.618,3.6218,3.6648,3.7008,3.6521,3.748,3.7582,3.8155,3.8032,3.7384,58.1,54.86,59.54,63.14,64.04,66.38,72.5,72.14,70.88,67.1,59.54,54.14,-118.2554,33.7765,6.063,4.5551,1958,44,55,5,15,13,38,25,2,4
2.9961,2.9624,3.0039,2.9886,2.9934,3.0116,3.1281,3.1652,3.1361,3.1427,3.1345,3.1504,58.1,54.86,59.54,63.14,64.04,66.38,72.5,72.14,70.88,67.1,59.54,54.14,-118.2927,33.76,6.1923,4.9367,1965,80,19,0,0,6,1,3,2,87
2.29,2.2455,2.3075,2.2788,2.2945,2.2923,2.7649,2.7767,2.7574,2.752,2.7657,2.7993,58.1,54.86,59.54,63.14,64.04,66.38,72.5,72.14,70.88,67.1,59.54,54.14,-118.3039,33.7482,5.6165,4.8484,1956,90,10,14,3,6,0,14,0,64
2.1072,2.0719,2.0755,2.0569,2.0492,2.0453,2.5575,2.5575,2.5391,2.5775,2.5729,2.6191,58.1,54.86,59.54,63.14,64.04,66.38,72.5,72.14,70.88,67.1,59.54,54.14,-118.2856,33.7251,5.3707,4.7888,1958,88,12,27,24,10,6,18,0,14
0,0,0,0,0,0,2.6542,2.6454,2.6325,2.6848,2.6712,2.7324,58.1,54.86,59.54,63.14,64.04,66.38,72.5,72.14,70.88,67.1,59.54,54.14,-118.3052,33.7202,5.4514,4.9966,1945,100,0,11,0,0,0,0,0,89
2.9912,2.8797,2.9638,2.9638,2.9805,2.9827,3.1901,3.2276,3.2009,3.1565,3.1345,3.1667,56.66,52.7,58.46,63.14,63.68,67.1,74.48,76.1,73.4,67.82,57.74,53.24,-118.2706,34.2383,5.7973,4.9547,1966,89,10,3,1,5,0,7,3,80
1.7404,1.6721,1.7243,1.6628,1.699,1.6721,2.85,2.9063,2.8579,2.7627,2.7612,2.8007,56.66,52.7,58.46,63.14,63.68,67.1,74.48,76.1,73.4,67.82,57.74,53.24,-118.3531,34.2231,6.0743,5.0148,1957,98,3,1,2,2,0,1,0,94
1.415,1.2304,1.4314,1.2788,1.4314,1.301,2.8363,2.8791,2.8235,2.7419,2.7193,2.7364,56.66,52.7,58.46,63.14,63.68,67.1,74.48,76.1,73.4,67.82,57.74,53.24,-118.3415,34.2113,5.8713,5.0131,1974,98,2,2,0,1,0,0,0,97
1.1461,1.1139,1.1461,1.1139,1.0414,1.0414,2.9499,3.0065,2.9513,2.8669,2.8579,2.8831,56.66,52.7,58.46,63.14,63.68,67.1,74.48,76.1,73.4,67.82,57.74,53.24,-118.3482,34.2195,5.9621,4.8507,1957,97,2,0,0,0,0,0,2,98
2.1106,2.017,2.1004,2.0253,2.1038,2.0792,2.9025,2.9581,2.917,2.8274,2.8248,2.8675,56.66,52.7,58.46,63.14,63.68,67.1,74.48,76.1,73.4,67.82,57.74,53.24,-118.34,34.2458,6.9199,4.8075,1972,91,9,15,1,0,0,8,1,76
3.3253,3.2815,3.2804,3.329,3.3316,3.3713,3.3847,3.4219,3.4053,3.3929,3.3469,3.1578,58.46,51.08,57.38,60.62,60.98,64.94,72.5,74.66,72.86,67.64,54.68,53.06,-118.3649,34.2669,6.8415,0,0,77,22,0,0,6,6,13,0,75
4.8666,4.7754,4.907,4.8806,4.9269,4.9589,4.957,4.9105,4.9205,4.9212,4.8893,4.8779,50.18,44.42,50.36,53.6,56.12,63.5,73.76,78.26,75.92,67.1,51.44,48.02,-118.4891,34.3041,6.7983,0,0,0,91,0,0,0,0,6,0,94
1.7709,1.5051,1.7482,1.5185,1.7243,1.4314,2.8331,2.8663,2.8182,2.7226,2.7143,2.692,55.22,50.9,56.66,60.98,61.88,66.74,75.2,76.82,74.3,69.44,57.74,53.06,-118.6329,34.2344,6.7176,0,0,91,9,0,5,0,0,0,5,91
1.7634,1.6021,1.7482,1.6128,1.7324,1.6335,2.6893,2.7372,2.6532,2.574,2.5575,2.5403,55.22,50.9,56.66,60.98,61.88,66.74,75.2,76.82,74.3,69.44,57.74,53.06,-118.591,34.2264,5.0598,4.6677,1975,97,3,0,31,0,0,0,0,69
2.4298,2.3874,2.4216,2.4425,2.4232,2.42,2.9143,2.9299,2.9031,2.9069,2.7745,2.7846,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.5215,34.2472,5.3987,4.7144,1991,96,3,0,28,3,0,3,2,64
2.4564,2.3909,2.4487,2.4393,2.48,2.4594,2.9289,2.9671,2.8704,2.8774,2.8331,2.8457,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.5401,34.2458,5.5756,4.7361,1982,91,9,0,10,4,0,0,0,86
1.8865,1.8573,1.9294,1.8808,1.9243,1.9445,2.9258,2.9315,2.8319,2.8388,2.7308,2.7388,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.4587,34.2394,5.4788,5.0206,1988,97,3,1,0,0,0,1,0,98
2.4983,2.4487,2.5132,2.4955,2.5263,2.5263,3.0149,3.0257,2.9455,2.9494,2.8432,2.8573,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.4629,34.2392,5.6797,4.8788,1988,94,6,0,2,1,0,3,0,94
1.8808,1.8261,1.8751,1.9085,1.9445,1.9294,2.9731,2.9722,2.8267,2.8414,2.837,2.8519,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.455,34.2461,5.6004,5.0053,1956,98,2,4,0,0,0,2,0,94
2.243,2.2068,2.2095,2.238,2.2577,2.2601,3.0473,3.0693,2.9624,2.9703,2.8993,2.9154,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.4626,34.2463,5.8064,4.8399,1983,94,6,14,0,0,0,8,0,78
2.238,2.1875,2.2279,2.1847,2.1987,2.1959,2.8082,2.8169,2.7076,2.7168,2.6803,2.7202,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.47,34.239,5.606,4.6395,1980,94,7,12,26,7,0,2,0,52
2.42,2.3729,2.3979,2.4362,2.4654,2.4843,3.0941,3.0955,3.0099,2.9969,2.9499,2.9628,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.4709,34.2469,5.5867,4.8859,1963,96,5,0,0,0,0,3,0,97
2.2553,2.1818,2.2455,2.2253,2.233,2.2227,2.7896,2.7959,2.7033,2.705,2.6191,2.6395,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.4701,34.2305,5.2974,4.5657,1969,93,7,0,75,5,0,5,0,15
2.3655,2.316,2.3674,2.3324,2.3404,2.3655,2.8209,2.8407,2.7604,2.7619,2.7226,2.7427,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.4706,34.2248,5.5758,4.6017,1973,92,8,0,20,9,0,2,0,70
2.4857,2.3766,2.4533,2.444,2.4683,2.4786,2.917,2.938,2.8549,2.8525,2.7987,2.8162,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.4617,34.225,5.5966,4.8286,1976,86,13,4,13,3,1,3,0,76
2.0682,2.1523,2.2405,2.1614,2.1761,2.2227,2.9138,2.9445,2.828,2.7642,2.7931,2.8202,56.66,52.7,58.46,63.14,63.68,67.1,74.48,76.1,73.4,67.82,57.74,53.24,-118.4145,34.2338,5.5098,4.831,1956,90,8,0,0,0,0,0,0,100
1.1761,1.2041,1.3222,1.3424,1.3424,1.3222,2.8014,2.8457,2.7604,2.7168,2.7597,2.8,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.4324,34.2507,5.4503,4.7665,1959,98,2,7,0,0,0,3,0,90
0.8451,0.7782,0.8451,0.8451,0.8451,0.8451,2.8445,2.8976,2.7959,2.7435,2.7839,2.8222,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.4423,34.2438,5.351,4.9526,1956,100,0,0,0,0,0,3,0,97
2.6304,2.5988,2.6618,2.659,2.6693,2.6911,3.0667,3.1129,3.0607,3.0103,2.9912,3.0086,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.441,34.2488,5.6564,4.8243,1955,93,7,0,2,3,0,0,2,93
3.0204,2.9832,3.0191,3.009,3.029,3.0484,3.2068,3.2098,3.185,3.1632,3.1038,3.131,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.4461,34.2503,5.0979,4.6095,1975,89,11,0,5,10,0,5,0,81
1.2788,1.3802,1.3802,1.4472,1.3222,1.4472,2.8785,2.8739,2.8488,2.8344,2.7789,2.786,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.4452,34.252,5.461,4.795,1955,98,2,0,0,0,0,2,0,98
2.2788,2.1959,2.2718,2.2765,2.2967,2.3598,2.9269,2.9722,2.8692,2.8407,2.8062,2.8195,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.452,34.2465,5.4587,4.9021,1985,90,9,0,3,6,0,3,1,88
2.2201,2.1523,2.2253,2.2068,2.1875,2.1461,2.8241,2.8779,2.8048,2.7419,2.7292,2.7396,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.4447,34.2369,5.5137,4.7439,1980,93,7,3,13,3,0,3,3,78
1.5051,1.3979,1.5798,1.3979,1.5185,1.3979,2.7889,2.8331,2.7435,2.6812,2.6702,2.6749,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.4472,34.2406,5.3406,4.7305,1980,96,3,0,14,0,0,1,1,83
2.0531,1.9912,2.0934,2.0719,2.1038,2.1004,2.705,2.7404,2.6444,2.6522,2.5821,2.5933,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.4512,34.228,5.1414,4.6099,1975,90,10,2,67,9,0,0,0,22
3.7765,3.7553,3.825,3.8191,3.8365,3.8414,3.4728,3.8245,3.8098,3.5,3.8168,3.8565,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.532,34.2253,5.8474,4.7606,1963,0,100,1,32,13,8,6,1,40
3.2903,3.2159,3.3032,3.3126,3.3312,3.3345,3.2978,3.3265,3.317,3.3086,3.2636,3.2934,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.5393,34.2239,5.5766,4.7677,1961,0,100,8,28,15,8,1,0,40
2.6981,2.6405,2.7275,2.6365,2.7536,2.6646,3.1559,3.1956,3.1335,3.1189,3.035,3.0257,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.4808,34.2434,6.1124,5.0144,1958,94,6,0,0,2,0,6,0,92
1.6721,1.5911,1.6128,1.6628,1.6532,1.7634,2.8195,2.8633,2.7694,2.7513,2.7451,2.7543,56.66,52.7,58.46,63.14,63.68,67.1,74.48,76.1,73.4,67.82,57.74,53.24,-118.4203,34.2298,5.6888,4.9425,1963,99,1,0,0,0,0,4,0,96
1.2788,1.1139,1.2553,1.0414,1.1761,1.0792,2.8457,2.8971,2.7716,2.7243,2.7443,2.7738,56.66,52.7,58.46,63.14,63.68,67.1,74.48,76.1,73.4,67.82,57.74,53.24,-118.4165,34.2354,5.4061,4.8378,1954,99,1,0,0,0,0,0,0,100
1.7324,1.6335,1.7243,1.6902,1.7482,1.7709,2.8537,2.9036,2.7973,2.7566,2.786,2.8176,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.4272,34.2462,5.5335,4.7608,1955,97,3,5,0,0,0,5,0,90
2.6758,2.6325,2.6609,2.6794,2.6964,2.6937,3.0334,3.0719,2.9983,2.9708,2.9628,2.9768,56.66,52.7,58.46,63.14,63.68,67.1,74.48,76.1,73.4,67.82,57.74,53.24,-118.4207,34.2411,5.6065,4.676,1962,91,9,3,0,3,0,9,0,86
2.3345,2.2695,2.3032,2.3032,2.3181,2.3243,2.8976,2.9689,2.8887,2.8388,2.8639,2.896,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.4254,34.2424,5.5819,4.9013,1955,91,8,2,2,6,0,4,0,87
2.0719,2.0043,2.0828,2.0569,2.0969,2.0934,2.8494,2.8842,2.8129,2.7649,2.7853,2.8136,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.4357,34.2533,5.4537,4.902,1955,91,9,4,2,4,2,4,0,84
2.1492,2.1399,2.2122,2.2068,2.2122,2.1875,2.9031,2.9547,2.9009,2.8657,2.8627,2.8785,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.438,34.2467,5.4385,4.8985,1956,99,1,0,0,0,0,3,0,97
0,0,0,0,0,0,2.8274,2.8287,2.8122,2.7959,2.7427,2.7388,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.4423,34.2607,5.3846,4.8163,1958,100,0,0,0,0,0,0,0,100
2.0719,2.0682,2.0864,2.0719,2.0899,2.1173,2.8727,2.8779,2.8597,2.8325,2.7745,2.7767,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.4396,34.2581,5.4944,4.7634,1961,90,10,6,2,6,0,4,0,83
2.6875,2.6345,2.6875,2.6955,2.7016,2.7267,2.975,3.0382,2.9881,2.945,2.9284,2.9325,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.4314,34.2245,5.0637,4.6181,1956,88,11,7,23,17,0,3,0,50
3.6621,3.5924,3.6571,3.6591,3.6566,3.6793,3.7667,3.7359,3.7142,3.7114,3.6882,3.69,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.4331,34.2181,5.6393,4.7519,1958,87,13,0,10,8,0,4,4,75
2.2989,2.2455,2.2765,2.2672,2.2989,2.2945,2.7774,2.8202,2.7782,2.73,2.7185,2.7267,56.66,52.7,58.46,63.14,63.68,67.1,74.48,76.1,73.4,67.82,57.74,53.24,-118.3922,34.2105,5.5103,4.6209,1971,92,6,13,28,4,0,4,0,50
2.6972,2.683,2.7243,2.7093,2.7634,2.7832,3.1059,3.1498,3.0948,3.0546,3.0508,3.0663,56.66,52.7,58.46,63.14,63.68,67.1,74.48,76.1,73.4,67.82,57.74,53.24,-118.3933,34.219,5.4967,4.8121,1954,88,12,4,0,0,0,8,2,86
2.2253,2.2455,2.2405,2.2878,2.2553,2.3118,2.7789,2.8014,2.7796,2.7803,2.7235,2.7505,56.66,52.7,58.46,63.14,63.68,67.1,74.48,76.1,73.4,67.82,57.74,53.24,-118.3899,34.1871,5.511,4.7205,1961,89,11,13,40,2,0,7,0,38
2.6212,2.5888,2.6075,2.6493,2.7016,2.7193,2.935,2.96,2.9494,2.9542,2.9201,2.9355,56.66,52.7,58.46,63.14,63.68,67.1,74.48,76.1,73.4,67.82,57.74,53.24,-118.3769,34.1873,5.3857,4.6546,1957,89,11,22,22,0,0,9,0,47
2.6981,2.6675,2.6981,2.6981,2.6767,2.6981,2.6721,2.6981,2.683,2.6928,2.673,2.7126,57.38,51.98,57.74,61.88,61.34,65.12,61.52,68.54,66.92,64.94,59.9,54.32,-118.3776,34.0515,5.2052,4.8479,1950,81,19,3,76,8,0,2,0,11
2.8921,2.8579,2.8865,2.8802,2.882,2.8681,3.0013,2.9791,2.9894,3.012,3,3.0318,58.1,54.86,59.54,63.14,64.04,66.38,72.5,72.14,70.88,67.1,59.54,54.14,-118.3098,33.724,5.4847,4.9431,1973,76,22,28,19,3,0,3,6,41
0.8451,0.9031,0.9031,0.9031,0.9031,1,2.6972,2.6739,2.6599,2.7168,2.7016,2.7597,58.1,54.86,59.54,63.14,64.04,66.38,72.5,72.14,70.88,67.1,59.54,54.14,-118.3004,33.7095,6.4178,4.9979,1950,99,2,7,0,0,0,0,0,93
3.7564,3.7375,3.7391,3.7524,3.7516,3.7627,3.8083,3.7774,3.7813,3.7717,3.7718,3.7597,58.1,54.86,59.54,63.14,64.04,66.38,72.5,72.14,70.88,67.1,59.54,54.14,-118.2858,33.7143,5.621,4.8578,1959,65,35,50,0,0,0,0,0,50
